x y theta v w
0.677631 -4.64565 4.04163 0.234403 -0.218813
0.663053 -4.66357 4.02145 0.232673 -0.220985
0.648057 -4.68121 3.99961 0.230867 -0.225129
0.632955 -4.69821 3.97772 0.228887 -0.226916
0.617447 -4.71491 3.95416 0.22731 -0.22886
0.601854 -4.73096 3.93311 0.225584 -0.2284
0.585864 -4.7467 3.90925 0.224019 -0.232134
0.569799 -4.76182 3.88789 0.222418 -0.231647
0.553345 -4.77661 3.86372 0.220959 -0.235307
0.53684 -4.79077 3.84205 0.219465 -0.234736
0.51995 -4.8046 3.81758 0.218122 -0.238285
0.503031 -4.81781 3.79441 0.216742 -0.237603
0.485743 -4.83067 3.7709 0.21563 -0.239105
0.468437 -4.84292 3.74873 0.214255 -0.240252
0.450769 -4.85482 3.72495 0.21313 -0.243645
0.433108 -4.86611 3.70122 0.211867 -0.244641
0.415281 -4.87692 3.67588 0.210988 -0.245804
0.397099 -4.88735 3.65191 0.210314 -0.244565
0.378752 -4.89729 3.62767 0.209207 -0.245587
0.360445 -4.90665 3.60484 0.208157 -0.246289
0.342003 -4.91552 3.57924 0.207352 -0.249277
0.323235 -4.924 3.55495 0.206864 -0.247972
0.304524 -4.9319 3.53186 0.205958 -0.248834
0.2855 -4.9394 3.506 0.205299 -0.251614
0.266366 -4.94639 3.48124 0.204621 -0.250117
0.247328 -4.95283 3.45794 0.203886 -0.250408
0.228202 -4.95877 3.43333 0.203393 -0.25301
0.208789 -4.96428 3.40719 0.20308 -0.25358
0.189487 -4.96924 3.38219 0.202634 -0.251795
0.170106 -4.97372 3.35749 0.202437 -0.25181
0.150449 -4.97775 3.33278 0.202248 -0.252317
0.130927 -4.98125 3.30926 0.201766 -0.252819
0.111358 -4.98426 3.28446 0.201525 -0.255203
0.0917447 -4.98678 3.25807 0.201454 -0.25556
0.0718876 -4.98882 3.23287 0.201578 -0.253424
0.0519918 -4.99036 3.20799 0.201303 -0.253164
0.0322815 -4.9914 3.18435 0.201027 -0.253374
0.01257 -4.99194 3.15947 0.201004 -0.255509
-0.00714198 -4.992 3.13303 0.201159 -0.25565
-0.0270574 -4.99155 3.10806 0.201513 -0.253316
-0.0467691 -4.99061 3.08438 0.201451 -0.253271
-0.0666608 -4.98917 3.05924 0.201617 -0.255186
-0.0863187 -4.98724 3.03427 0.201653 -0.254762
-0.105936 -4.98483 3.00932 0.202049 -0.254523
-0.125714 -4.98189 2.98415 0.202502 -0.254251
-0.145243 -4.97848 2.95779 0.202702 -0.253584
-0.164714 -4.97459 2.93295 0.203382 -0.250921
-0.184129 -4.9702 2.90825 0.203972 -0.250568
-0.20368 -4.96527 2.88485 0.204582 -0.250345
-0.222956 -4.9599 2.86021 0.204784 -0.252072
-0.242331 -4.95398 2.83412 0.205467 -0.251715
-0.261408 -4.94763 2.81073 0.206031 -0.248967
-0.280569 -4.94072 2.78475 0.20673 -0.250319
-0.29942 -4.9334 2.76146 0.207414 -0.247449
-0.318338 -4.92551 2.73687 0.208233 -0.248659
-0.336933 -4.91722 2.71106 0.208919 -0.247654
-0.355582 -4.90834 2.68682 0.21011 -0.244533
-0.373905 -4.89908 2.66396 0.21089 -0.24373
-0.392079 -4.88934 2.64001 0.211926 -0.244893
-0.410278 -4.87901 2.61579 0.213131 -0.244124
-0.42813 -4.86829 2.59186 0.2141 -0.242717
-0.445812 -4.8571 2.5666 0.215437 -0.24153
-0.463504 -4.8453 2.54414 0.216968 -0.237967
-0.480841 -4.83314 2.51919 0.217958 -0.23862
-0.498156 -4.82037 2.49704 0.219563 -0.23504
-0.515101 -4.80725 2.47384 0.220655 -0.235657
-0.531835 -4.79367 2.44928 0.222248 -0.234291
-0.548524 -4.77946 2.42753 0.22405 -0.230446
-0.564836 -4.76492 2.40476 0.225331 -0.230809
-0.581087 -4.74975 2.38066 0.227103 -0.2292
-0.596939 -4.73427 2.35819 0.228717 -0.225156
-0.612556 -4.71832 2.33719 0.230617 -0.223369
-0.627934 -4.70191 2.31514 0.232464 -0.223571
-0.64322 -4.68485 2.29177 0.234472 -0.221752
-0.658103 -4.66749 2.27125 0.236306 -0.217462
-0.672726 -4.64966 2.24831 0.238309 -0.217364
-0.687225 -4.6312 2.22823 0.240596 -0.212983
-0.701448 -4.61226 2.20572 0.242358 -0.212834
-0.715242 -4.59306 2.18485 0.244389 -0.208388
-0.728744 -4.57343 2.16548 0.246745 -0.206158
-0.742096 -4.55313 2.14367 0.249083 -0.205944
-0.755021 -4.53258 2.12471 0.251308 -0.201394
-0.767644 -4.51159 2.10475 0.253743 -0.201035
-0.780087 -4.48993 2.0836 0.256351 -0.198626
-0.792096 -4.46803 2.06531 0.25874 -0.193859
-0.803905 -4.44547 2.04466 0.261356 -0.193316
-0.815162 -4.42293 2.0257 0.263848 -0.188515
-0.826331 -4.39947 2.00826 0.267066 -0.185989
-0.837173 -4.37555 1.98844 0.269428 -0.185566
-0.847568 -4.35145 1.97146 0.272016 -0.180796
-0.857625 -4.32693 1.95213 0.274884 -0.180253
-0.867339 -4.30199 1.93583 0.278002 -0.17538
-0.876715 -4.2766 1.91841 0.280988 -0.175083
-0.88575 -4.25077 1.89979 0.284095 -0.172493
-0.894521 -4.22425 1.88407 0.28732 -0.167468
-0.90293 -4.19728 1.86724 0.28998 -0.166832
-0.910892 -4.17019 1.85081 0.292756 -0.163942
-0.918557 -4.14242 1.83446 0.296016 -0.161241
-0.925777 -4.11452 1.81854 0.298929 -0.158256
-0.932629 -4.08621 1.80152 0.302315 -0.155541
-0.939174 -4.05719 1.78742 0.30582 -0.150542
-0.945281 -4.02807 1.77105 0.308746 -0.150044
-0.951069 -3.99824 1.75629 0.312311 -0.145266
-0.956422 -3.96833 1.74308 0.315376 -0.142813
-0.961448 -3.93771 1.72752 0.318868 -0.142544
-0.966042 -3.907 1.71477 0.322068 -0.137902
-0.970297 -3.87558 1.69968 0.325621 -0.137604
-0.97412 -3.84412 1.68742 0.32886 -0.132952
-0.977559 -3.81227 1.67416 0.332499 -0.132658
-0.98064 -3.77971 1.66097 0.336237 -0.130286
-0.983298 -3.7471 1.64675 0.339503 -0.12767
-0.985586 -3.71378 1.63542 0.343349 -0.12287
-0.987459 -3.6804 1.62314 0.34658 -0.122627
-0.988941 -3.64667 1.61103 0.350366 -0.120369
-0.990038 -3.61222 1.59904 0.354192 -0.118029
-0.990732 -3.5774 1.58602 0.357512 -0.11553
-0.991023 -3.54258 1.57585 0.360874 -0.110902
-0.990918 -3.50706 1.56341 0.364686 -0.110772
-0.990421 -3.47154 1.55374 0.368088 -0.106397
-0.989522 -3.43531 1.54301 0.371925 -0.106442
-0.988226 -3.39874 1.53118 0.375272 -0.104314
-0.986549 -3.36221 1.52093 0.378679 -0.0999448
-0.984485 -3.32536 1.51096 0.382617 -0.0979334
-0.982033 -3.28818 1.50245 0.386569 -0.096078
-0.979163 -3.25026 1.49278 0.390493 -0.0964526
-0.975931 -3.21237 1.48331 0.393838 -0.0944888
-0.97231 -3.17416 1.474 0.397708 -0.0925436
-0.968255 -3.13523 1.46352 0.401589 -0.0905373
-0.96385 -3.09636 1.45462 0.404893 -0.0861952
-0.959064 -3.05719 1.4459 0.408714 -0.0842652
-0.953845 -3.01732 1.4375 0.41255 -0.0823531
-0.948297 -2.97751 1.43054 0.415758 -0.0807311
-0.942376 -2.93742 1.42249 0.419487 -0.0813357
-0.936079 -2.89702 1.41319 0.423245 -0.0797147
-0.929335 -2.85589 1.40662 0.427005 -0.0755994
-0.922212 -2.81448 1.3977 0.430033 -0.0760446
-0.914794 -2.77322 1.39149 0.433095 -0.0720214
-0.907011 -2.73169 1.38292 0.436737 -0.0725188
-0.898782 -2.68946 1.37583 0.440417 -0.0685357
-0.890276 -2.64738 1.37021 0.443399 -0.0669314
-0.881325 -2.60461 1.36343 0.446966 -0.0676626
-0.872016 -2.56157 1.35673 0.449883 -0.0660658
-0.862457 -2.51875 1.34897 0.452769 -0.0643399
-0.852551 -2.47567 1.34389 0.456352 -0.0604359
-0.842302 -2.43234 1.33647 0.45987 -0.0610815
-0.831603 -2.3883 1.33174 0.46337 -0.0572534
-0.820677 -2.34446 1.32594 0.466103 -0.0580321
-0.809306 -2.29993 1.31893 0.469469 -0.0566258
-0.797725 -2.25562 1.31462 0.472124 -0.0527922
-0.785825 -2.21109 1.30795 0.475407 -0.0535743
-0.773479 -2.16586 1.30397 0.478677 -0.0498446
-0.76095 -2.12087 1.29891 0.481141 -0.0507587
-0.747985 -2.07521 1.29263 0.484276 -0.0494612
-0.734849 -2.02981 1.28903 0.486675 -0.0457368
-0.721425 -1.98421 1.28436 0.489711 -0.0466206
-0.707565 -1.93794 1.27848 0.492738 -0.0453369
-0.693554 -1.89192 1.2753 0.494979 -0.0416337
-0.679123 -1.84525 1.26976 0.497844 -0.0426025
-0.664566 -1.79887 1.26685 0.49996 -0.0390459
-0.649595 -1.75184 1.26157 0.502738 -0.0400807
-0.634516 -1.70512 1.25892 0.504751 -0.0365559
-0.619186 -1.65823 1.25517 0.507442 -0.0376336
-0.603442 -1.61068 1.2502 0.510093 -0.0364646
-0.587609 -1.56343 1.24789 0.511913 -0.0328594
-0.57138 -1.51556 1.24321 0.514399 -0.0339044
-0.555083 -1.46801 1.24117 0.516091 -0.0303961
-0.538569 -1.42033 1.23802 0.518469 -0.0315262
-0.521663 -1.37201 1.2349 0.520802 -0.0304115
-0.50471 -1.32403 1.23063 0.522293 -0.0291443
-0.487376 -1.27542 1.22903 0.524462 -0.0255153
-0.470023 -1.22718 1.22507 0.525792 -0.0266411
-0.452486 -1.17883 1.22377 0.527837 -0.0231876
-0.434584 -1.12986 1.22005 0.529836 -0.0244472
-0.416686 -1.08126 1.21895 0.530967 -0.0210513
-0.398437 -1.03206 1.21545 0.532809 -0.0222833
-0.38021 -0.983243 1.21332 0.533789 -0.0188816
-0.361838 -0.934343 1.21137 0.53548 -0.0178161
-0.34332 -0.885339 1.21078 0.537123 -0.0168862
-0.32466 -0.836224 1.20776 0.538684 -0.0183004
-0.30567 -0.786503 1.20729 0.540131 -0.0149807
-0.286547 -0.736685 1.20442 0.540689 -0.0162408
-0.267505 -0.687311 1.20413 0.54113 -0.0128274
-0.248364 -0.637894 1.20272 0.542333 -0.0140266
-0.228921 -0.587908 1.20134 0.543495 -0.0129379
-0.209575 -0.538366 1.19879 0.543778 -0.0117043
-0.189946 -0.488277 1.19764 0.544773 -0.0080806
-0.170437 -0.43865 1.19796 0.544913 -0.00688546
-0.150864 -0.388986 1.19713 0.545801 -0.00822292
-0.131026 -0.338768 1.19634 0.546618 -0.00723621
-0.111328 -0.289016 1.19561 0.546535 -0.00610459
-0.0913803 -0.238735 1.19372 0.54717 -0.00491362
-0.0715933 -0.18894 1.19449 0.546914 -0.00134498
-0.0517804 -0.139137 1.19416 0.547421 -0.00254334
-0.031941 -0.0893094 1.1939 0.547854 -0.00150415
-0.0116711 -0.0384357 1.19371 0.548193 -0.000393247
0.00820154 0.0114248 1.19364 0.546798 0.000785516
0.0280602 0.0612462 1.19241 0.546947 0.0019258
0.0481103 0.111563 1.19385 0.547059 0.00543281
0.0681419 0.161873 1.19419 0.546331 0.00416327
0.0879351 0.21164 1.19459 0.545503 0.00512363
0.107687 0.261366 1.19382 0.545439 0.00617334
0.127602 0.311583 1.19444 0.545306 0.00961061
0.147268 0.361275 1.19526 0.544295 0.0106472
0.167068 0.411439 1.19622 0.543999 0.0114999
0.186598 0.461064 1.19728 0.542822 0.0122773
0.206245 0.51115 1.19844 0.542368 0.0130571
0.225802 0.561185 1.19968 0.541037 0.0138411
0.24506 0.610641 1.20226 0.539633 0.0146717
0.264214 0.660025 1.20236 0.539017 0.0132001
0.283463 0.709858 1.20501 0.538292 0.0165321
0.302412 0.759129 1.20649 0.536726 0.0153383
0.32125 0.808329 1.20801 0.535838 0.0165127
0.340164 0.857961 1.20837 0.534865 0.0178437
0.358762 0.907014 1.21139 0.532967 0.0215587
0.37741 0.956475 1.21334 0.53184 0.0205284
0.395725 1.00534 1.21534 0.529819 0.0217313
0.41407 1.0546 1.21619 0.52851 0.0230412
0.432069 1.10325 1.21846 0.52632 0.0267124
0.450074 1.15228 1.22094 0.524884 0.027954
0.467711 1.20069 1.22484 0.522613 0.0290506
0.485332 1.24947 1.22634 0.521111 0.0277
0.502583 1.29763 1.23037 0.518701 0.0310446
0.519805 1.34616 1.2333 0.517069 0.029876
0.536648 1.39406 1.23501 0.514567 0.0310147
0.55345 1.4423 1.23933 0.512723 0.0346338
0.569862 1.48992 1.24131 0.510135 0.0336472
0.586208 1.53785 1.24465 0.508169 0.0372157
0.602157 1.58515 1.24944 0.505442 0.0385239
0.617863 1.63229 1.25308 0.50346 0.0373738
0.633331 1.67929 1.25553 0.501371 0.0385956
0.648713 1.72663 1.26059 0.499146 0.0422525
0.663686 1.77332 1.26333 0.496167 0.0413423
0.678543 1.82031 1.26868 0.49376 0.044969
0.692979 1.86664 1.27292 0.490673 0.044034
0.70714 1.91278 1.276 0.48822 0.045398
0.721165 1.9592 1.28173 0.485657 0.049136
0.734763 2.00497 1.28514 0.482416 0.0482967
0.748201 2.05099 1.28992 0.479729 0.0519709
0.7612 2.09634 1.29615 0.476336 0.0533948
0.774016 2.14191 1.30003 0.473704 0.0524332
0.786395 2.18683 1.30648 0.470214 0.0560484
0.798581 2.23197 1.31061 0.467501 0.0552165
0.810324 2.27643 1.31732 0.463928 0.0589322
0.821743 2.32065 1.32292 0.461147 0.058199
0.832951 2.36509 1.32742 0.458269 0.0597768
0.843717 2.40886 1.33454 0.454585 0.0636701
0.854254 2.45282 1.33939 0.451685 0.0630833
0.864345 2.49611 1.34685 0.447923 0.0669294
0.874189 2.53957 1.35203 0.444942 0.0663247
0.883586 2.58235 1.35982 0.441123 0.0701794
0.892722 2.62529 1.36657 0.438086 0.0696081
0.901406 2.66752 1.37337 0.434298 0.0712437
0.909735 2.70947 1.38032 0.431153 0.0730956
0.91779 2.7516 1.38748 0.42799 0.0750128
0.925479 2.79347 1.39355 0.424122 0.0768931
0.93272 2.83461 1.40232 0.420133 0.0810441
0.939588 2.87545 1.41004 0.416963 0.0807142
0.946147 2.91642 1.41672 0.413711 0.0825809
0.952263 2.95668 1.42606 0.409725 0.0866455
0.958 2.99665 1.43436 0.406528 0.0863364
0.963412 3.03675 1.44158 0.403216 0.0882129
0.968387 3.07615 1.45147 0.399152 0.0923644
0.97302 3.11563 1.45913 0.395867 0.0921447
0.977215 3.15439 1.46818 0.391792 0.0962387
0.981057 3.19321 1.47755 0.38841 0.098234
0.984464 3.23133 1.48706 0.384465 0.100047
0.987477 3.26912 1.49804 0.381095 0.101975
0.990096 3.3066 1.50672 0.377829 0.101713
0.992345 3.34415 1.51799 0.374335 0.105843
0.994192 3.38137 1.52701 0.370435 0.10588
0.995624 3.41786 1.5374 0.366317 0.110212
0.996662 3.45398 1.54933 0.362903 0.11255
0.997304 3.48977 1.55902 0.359639 0.11262
0.997553 3.52558 1.57006 0.356142 0.116965
0.997402 3.56069 1.58266 0.352187 0.119416
0.996848 3.5958 1.59428 0.348896 0.119583
0.995904 3.63018 1.60597 0.344979 0.121867
0.994569 3.66418 1.61668 0.341612 0.124446
0.992823 3.69818 1.63011 0.338157 0.129106
0.990677 3.7318 1.64139 0.334413 0.129594
0.988163 3.76469 1.65417 0.330462 0.134155
0.985225 3.79753 1.66726 0.327192 0.136589
0.981926 3.82964 1.6805 0.323467 0.138951
0.978199 3.86167 1.69529 0.32028 0.141461
0.974077 3.89331 1.70785 0.316788 0.141835
0.969609 3.92424 1.72303 0.313084 0.146385
0.96471 3.95508 1.73604 0.310136 0.146955
0.95948 3.98521 1.75172 0.306504 0.15162
0.953811 4.01526 1.76521 0.303633 0.152259
0.947823 4.04459 1.78012 0.300061 0.156999
0.941466 4.07351 1.79661 0.29712 0.159793
0.934662 4.10234 1.81095 0.294379 0.160411
0.927553 4.13047 1.82666 0.290935 0.165048
0.920079 4.15819 1.84394 0.288082 0.167834
0.912238 4.18551 1.85907 0.285415 0.168476
0.903949 4.2127 1.87556 0.282511 0.173077
0.895383 4.2392 1.89365 0.279309 0.175888
0.886463 4.26528 1.9107 0.276737 0.176495
0.877187 4.29095 1.92794 0.274056 0.179236
0.867461 4.31646 1.94558 0.271391 0.182086
0.857491 4.34128 1.96219 0.268343 0.18471
0.84708 4.36592 1.98154 0.265623 0.189403
0.836333 4.39009 1.99876 0.262823 0.190057
0.825369 4.41358 2.01862 0.259835 0.194575
0.814084 4.43662 2.03637 0.257598 0.195181
0.802356 4.45944 2.05675 0.255167 0.19958
0.790428 4.4816 2.0761 0.25265 0.200125
0.77819 4.5033 2.09454 0.250442 0.202687
0.765516 4.52478 2.11569 0.248162 0.207058
0.752533 4.5458 2.13594 0.245823 0.207456
0.739383 4.56615 2.1562 0.243422 0.209617
0.72581 4.58625 2.17557 0.241434 0.212089
0.712089 4.60568 2.19758 0.23901 0.216312
0.698095 4.62465 2.21747 0.237302 0.216608
0.683675 4.64335 2.23998 0.235403 0.220595
0.669131 4.66141 2.2614 0.233454 0.220696
0.654317 4.679 2.28189 0.231791 0.222787
0.639084 4.69632 2.30499 0.230044 0.226632
0.62375 4.71299 2.327 0.228243 0.226592
0.608008 4.72937 2.34938 0.226719 0.22851
0.592184 4.74511 2.3717 0.224905 0.230099
0.576134 4.76037 2.39421 0.223481 0.231987
0.559852 4.77517 2.41576 0.222129 0.233776
0.543174 4.78964 2.43992 0.220699 0.237272
0.52645 4.8035 2.46299 0.219231 0.236846
0.509345 4.81701 2.48511 0.21803 0.238322
0.492213 4.8299 2.50974 0.216425 0.241455
0.474894 4.84231 2.53218 0.215484 0.240771
0.457202 4.85437 2.55579 0.214362 0.243691
0.439324 4.86593 2.57981 0.213056 0.244903
0.421459 4.87689 2.60502 0.211834 0.245592
0.403434 4.88736 2.629 0.21114 0.244501
0.385055 4.89745 2.65193 0.210363 0.245466
0.366709 4.90695 2.67626 0.209168 0.248183
0.348034 4.91606 2.70048 0.208495 0.24877
0.329409 4.92458 2.72611 0.207531 0.249624
0.310656 4.93262 2.75051 0.207087 0.248317
0.291772 4.94017 2.7738 0.206557 0.249005
0.272569 4.94731 2.79824 0.205934 0.251512
0.253453 4.95389 2.82411 0.20513 0.252261
0.23424 4.95998 2.84876 0.204846 0.250793
0.214927 4.96558 2.87228 0.20448 0.251283
0.195323 4.97074 2.89825 0.204021 0.253572
0.175641 4.9754 2.92194 0.203526 0.252065
0.156094 4.97951 2.94799 0.202831 0.254146
0.1363 4.98317 2.97304 0.202758 0.252536
0.116458 4.98633 2.99676 0.202324 0.252508
0.0967822 4.98895 3.02158 0.201801 0.254574
0.0770841 4.99109 3.04776 0.201779 0.254876
0.057154 4.99274 3.07162 0.201964 0.253054
0.0373967 4.99389 3.09779 0.201633 0.254856
0.0174245 4.99454 3.12163 0.201895 0.253002
-0.00235466 4.9947 3.1465 0.201641 0.254799
-0.0221269 4.99436 3.17277 0.201856 0.254912
-0.0420968 4.99352 3.1966 0.202269 0.252807
-0.061856 4.99219 3.22278 0.20215 0.254493
-0.0815884 4.99037 3.24658 0.202626 0.252425
-0.101496 4.98803 3.27273 0.202906 0.254029
-0.121166 4.98522 3.29755 0.203147 0.251887
-0.14099 4.98188 3.32126 0.203611 0.251756
-0.160553 4.97808 3.34729 0.203687 0.253306
-0.180046 4.9738 3.37098 0.204376 0.251102
-0.199667 4.96897 3.39698 0.204888 0.252487
-0.219209 4.96364 3.4206 0.205363 0.250138
-0.238459 4.95787 3.44653 0.205646 0.251419
-0.257801 4.95156 3.47005 0.206553 0.248933
-0.276844 4.94481 3.49586 0.206958 0.250118
-0.29577 4.93758 3.51924 0.207982 0.247533
-0.314776 4.92978 3.54493 0.208828 0.248618
-0.333469 4.92157 3.56927 0.209633 0.245918
-0.352218 4.91279 3.59238 0.21068 0.245151
-0.370829 4.90351 3.61671 0.211336 0.246184
-0.389095 4.89384 3.64081 0.212171 0.245067
-0.407196 4.88369 3.66615 0.213393 0.244097
-0.42514 4.87306 3.68899 0.214827 0.240941
-0.443109 4.86182 3.71407 0.216067 0.241526
-0.460725 4.85022 3.73665 0.217245 0.238322
-0.47834 4.838 3.76017 0.218565 0.238832
-0.495588 4.82543 3.78382 0.219704 0.237594
-0.512633 4.81238 3.80824 0.22126 0.235858
-0.52965 4.79871 3.83159 0.22298 0.232605
-0.546293 4.7847 3.85343 0.224313 0.230783
-0.562891 4.77009 3.87738 0.225898 0.231051
-0.57924 4.75496 3.89892 0.227416 0.227656
-0.595204 4.73954 3.92269 0.228793 0.22776
-0.611086 4.72349 3.94519 0.230807 0.223962
-0.626562 4.70714 3.96619 0.232433 0.22186
-0.641939 4.69015 3.9881 0.234355 0.221812
-0.656905 4.67288 4.01118 0.236094 0.219955
-0.671603 4.65514 4.03167 0.238387 0.215811
-0.686192 4.63675 4.05303 0.24053 0.21546
-0.700367 4.61807 4.0755 0.242446 0.213348
-0.714264 4.59894 4.09644 0.244891 0.209019
-0.727885 4.57935 4.11712 0.247277 0.206758
-0.74136 4.55908 4.13771 0.249702 0.204516
-0.754407 4.53856 4.15787 0.251795 0.202041
-0.767287 4.51737 4.17669 0.254303 0.199813
-0.779734 4.49594 4.19773 0.256377 0.199379
-0.791986 4.47386 4.21615 0.259102 0.194892
-0.803798 4.45156 4.23675 0.261311 0.194251
-0.815288 4.42882 4.2547 0.264179 0.189618
-0.826565 4.40541 4.27479 0.266909 0.188873
-0.837404 4.38178 4.29221 0.269497 0.184203
-0.848018 4.35747 4.31047 0.272323 0.183463
-0.858187 4.33297 4.32983 0.274873 0.180925
-0.868009 4.30805 4.34762 0.277993 0.176117
-0.877585 4.28244 4.36395 0.281078 0.173453
-0.886717 4.25665 4.38245 0.283684 0.172791
-0.895498 4.23045 4.39939 0.286942 0.168073
-0.904013 4.20353 4.41492 0.290148 0.165484
-0.912087 4.17646 4.43147 0.292852 0.164856
-0.919869 4.14871 4.44898 0.29612 0.162063
-0.927206 4.12083 4.46492 0.299107 0.157257
-0.934243 4.09225 4.47939 0.30248 0.154614
-0.940834 4.06357 4.49474 0.305365 0.154025
-0.947115 4.03418 4.51006 0.308841 0.151506
-0.952956 4.00468 4.52628 0.311906 0.148656
-0.958415 3.9748 4.53964 0.31553 0.143823
-0.963547 3.9442 4.55411 0.319037 0.143405
-0.968243 3.9135 4.56826 0.32218 0.14071
-0.972552 3.88243 4.58344 0.325808 0.138133
-0.976514 3.85064 4.59589 0.329568 0.133385
-0.98005 3.81875 4.61049 0.332689 0.132897
-0.983197 3.7865 4.62239 0.33643 0.12833
-0.985982 3.75353 4.63648 0.34007 0.127964
-0.988348 3.72051 4.64789 0.34336 0.1235
-0.990323 3.68714 4.66137 0.347023 0.123211
-0.991921 3.65304 4.6723 0.350855 0.118985
-0.993111 3.6189 4.68545 0.354043 0.11879
-0.993906 3.58441 4.69592 0.357867 0.114387
-0.994309 3.54921 4.70735 0.3616 0.114217
-0.994311 3.51401 4.71988 0.364872 0.112051
-0.993913 3.4781 4.72973 0.368741 0.107605
-0.993121 3.44221 4.74051 0.371982 0.107456
-0.991934 3.40597 4.75109 0.375824 0.105321
-0.990352 3.36939 4.76151 0.379666 0.103177
-0.988351 3.33209 4.7718 0.383526 0.100977
-0.985973 3.29482 4.78309 0.386806 0.0986642
-0.983202 3.25723 4.79283 0.390684 0.0942713
-0.980007 3.21894 4.80109 0.394531 0.0922303
-0.976454 3.18068 4.81032 0.397737 0.0924746
-0.972516 3.14212 4.8207 0.401531 0.0906824
-0.968191 3.10323 4.82841 0.405389 0.0865604
-0.96348 3.06402 4.83709 0.409128 0.0868144
-0.958332 3.02409 4.84694 0.412879 0.0850435
-0.95285 2.98425 4.85408 0.416062 0.080943
-0.946928 2.94369 4.86221 0.419713 0.0812836
-0.940689 2.90326 4.87151 0.422766 0.0796008
-0.93401 2.86214 4.87812 0.426488 0.0755495
-0.927048 2.82116 4.88568 0.429505 0.0759781
-0.919682 2.77992 4.8932 0.433169 0.0744553
-0.91189 2.73798 4.90055 0.436867 0.0726451
-0.903806 2.69618 4.90781 0.439899 0.0709217
-0.89536 2.6541 4.91483 0.443519 0.0690503
-0.886462 2.61133 4.92297 0.447119 0.0673285
-0.877296 2.56871 4.92839 0.45006 0.0633444
-0.867685 2.52541 4.93482 0.453538 0.063953
-0.857724 2.48185 4.94247 0.456371 0.062492
-0.847524 2.4385 4.94736 0.459195 0.0585926
-0.836884 2.39447 4.95453 0.462606 0.0593744
-0.826022 2.35066 4.96038 0.465384 0.055805
-0.814838 2.30662 4.96598 0.468801 0.0543543
-0.803332 2.26235 4.97017 0.472191 0.0531202
-0.791388 2.21738 4.97679 0.475496 0.0541833
-0.779243 2.17261 4.98079 0.478108 0.0506315
-0.766658 2.12716 4.9872 0.481277 0.0515733
-0.753761 2.0815 4.99097 0.483734 0.0479274
-0.740699 2.03611 4.9971 0.486091 0.0488276
-0.727209 1.99007 5.00061 0.489194 0.0451866
-0.713566 1.9443 5.00526 0.49151 0.0461014
-0.699499 1.89789 5.01107 0.494527 0.0447097
-0.685287 1.85174 5.01419 0.496824 0.0409596
-0.670651 1.80494 5.01968 0.499731 0.041881
-0.655894 1.75842 5.0225 0.501884 0.0382668
-0.640723 1.71126 5.02771 0.504674 0.0392826
-0.625447 1.6644 5.03152 0.506714 0.035732
-0.609766 1.6169 5.03391 0.509409 0.0345056
-0.593999 1.56971 5.03871 0.51129 0.035689
-0.577995 1.52235 5.04089 0.513886 0.0322288
-0.56159 1.47435 5.04548 0.516379 0.0333658
-0.544952 1.42618 5.04745 0.518063 0.0298556
-0.528266 1.37837 5.05054 0.51963 0.0309815
-0.511375 1.33044 5.05485 0.521929 0.0298068
-0.494098 1.28187 5.05649 0.524204 0.0261819
-0.47679 1.23365 5.06052 0.5256 0.0272872
-0.459291 1.18531 5.06189 0.527699 0.0237641
-0.441424 1.13634 5.06439 0.529704 0.0249447
-0.423555 1.08775 5.06811 0.530861 0.0238315
-0.405515 1.03904 5.06917 0.532718 0.020264
-0.387125 0.989736 5.07134 0.53449 0.0214224
-0.368758 0.940811 5.07472 0.535406 0.0203115
-0.350053 0.891294 5.0767 0.537023 0.0167627
-0.331399 0.842189 5.07847 0.537767 0.0156081
-0.31243 0.79251 5.08011 0.539236 0.0146441
-0.293534 0.743254 5.08162 0.539855 0.0137469
-0.274338 0.693432 5.08176 0.541201 0.0129022
-0.255229 0.644044 5.08313 0.541692 0.0144183
-0.236021 0.594598 5.08577 0.542915 0.0134397
-0.216514 0.54458 5.08577 0.544079 0.00991028
-0.19711 0.495003 5.08818 0.544341 0.0111051
-0.177427 0.444873 5.08795 0.54532 0.00759398
-0.15787 0.395206 5.09014 0.545416 0.00882233
-0.138051 0.345 5.08967 0.546246 0.00534045
-0.118376 0.295267 5.09163 0.546199 0.0066223
-0.0984543 0.245006 5.09096 0.546886 0.00316842
-0.0786953 0.19523 5.09269 0.546699 0.00444627
-0.0589069 0.145443 5.0918 0.547246 0.00102213
-0.038888 0.0951211 5.09334 0.547732 0.00232227
-0.0190496 0.0452855 5.09223 0.547305 -0.0011165
0.000998525 -0.00506089 5.0923 0.547597 0.000181329
0.0208458 -0.0548984 5.09358 0.547001 -0.0008979
0.0406844 -0.104721 5.09218 0.547131 -0.00444614
0.0607144 -0.155053 5.09193 0.547207 -0.00318963
0.0805233 -0.204872 5.09289 0.54637 -0.00425691
0.100301 -0.254665 5.09246 0.546243 -0.00781717
0.120243 -0.304952 5.09055 0.54605 -0.00895721
0.139935 -0.354708 5.09109 0.544963 -0.00753803
0.159768 -0.404933 5.089 0.54458 -0.0108779
0.179333 -0.454609 5.08936 0.543338 -0.00950311
0.198822 -0.504227 5.08837 0.542811 -0.0129107
0.218234 -0.553806 5.08592 0.542236 -0.0139884
