generation,rmse,Q_0,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,R_odom_0,R_odom_1,R_odom_2,R_odom_3,R_imu_0,R_imu_1,R_imu_2,R_imu_3
7,0.2245,387.2629,182.7201,186.5515,273.8383,222.1414,238.4047,372.3755,155.8933,99.0472,258.9974,401.4999,199.9246,437.5045,355.5038,214.5678,31.2948
7,0.2931,341.7936,155.8116,174.7685,515.6728,176.9909,370.4467,163.1024,398.4534,534.4296,277.6512,92.5815,80.4306,421.4492,339.3963,232.7201,35.927
7,0.2249,357.7522,191.2792,65.8977,622.1172,240.0058,373.909,577.7623,136.6116,85.1798,247.3583,398.119,53.3418,469.4573,344.5053,221.5921,410.1403
8,0.2241,368.5982,135.5016,63.8327,287.1684,213.7934,249.462,366.9452,136.5889,85.447,252.1333,466.4869,216.6674,441.4662,384.5659,224.0899,29.2983
8,0.2851,141.7641,170.1412,186.5515,537.1606,310.8388,238.4047,498.9839,110.8739,82.6834,211.3157,96.9263,199.9246,288.5639,335.7335,214.5678,278.0303
8,0.2242,141.7641,452.494,300.015,234.2915,310.8388,253.3501,498.9839,110.8739,82.6834,211.3157,470.2546,55.2673,288.5639,378.7116,214.5678,420.5801
8,0.2316,347.3049,148.1058,179.2414,235.1986,310.8302,202.5428,557.5213,149.9641,363.7026,211.3157,383.2628,226.509,282.5663,353.8938,303.2676,420.5801
8,0.225,368.5982,135.5016,65.8977,622.1172,213.7934,249.462,577.7623,136.6116,85.447,247.3583,398.119,53.3418,441.4662,384.5659,224.0899,410.1403
8,0.3127,387.2629,170.1412,186.5515,234.2915,296.8207,193.942,448.7054,354.7675,99.0472,258.9974,96.1737,199.9246,437.5045,329.9121,334.9432,31.2948
8,0.2315,357.7522,191.2792,214.7251,586.3036,240.0058,373.909,577.7623,136.6116,89.1722,222.0945,398.119,363.9202,469.4573,344.5053,315.075,28.9757
8,0.2249,357.7522,241.5066,65.8977,622.1172,310.8302,373.909,577.7623,131.9773,108.7503,256.0913,398.119,53.3418,282.5663,344.5053,221.5921,480.528
8,0.3122,347.3049,452.494,300.015,537.1606,318.7387,253.3501,431.4336,149.9641,363.7026,211.3157,96.9263,199.9246,496.3166,329.9121,334.0109,278.0303
8,0.2844,373.5578,162.0303,177.2663,193.557,245.1159,349.3327,538.2048,381.1931,448.9672,108.2935,103.8472,71.2607,461.3829,356.9036,227.2442,448.7887
8,0.288,387.2629,155.8116,174.7685,515.6728,317.408,370.4467,163.1024,398.4534,534.4296,277.6512,92.5815,80.4306,437.5045,355.5038,214.5678,35.927
8,0.2246,406.9334,145.7042,214.7856,558.2516,285.1545,199.02,498.1178,131.7955,91.7695,299.9548,407.5526,155.2429,297.9565,451.8508,219.4255,486.3476
8,0.2241,366.0101,135.5016,186.5515,287.1684,213.7934,211.8757,59.0844,446.8288,98.4709,118.2485,466.4869,216.6674,437.5045,384.5659,214.5678,497.3066
8,0.2404,141.7641,292.7035,202.5753,537.1606,87.2881,238.4047,498.9839,163.8185,99.0472,300.8888,356.8626,183.6607,314.7435,414.0713,359.0382,447.5204
8,0.2282,387.2629,144.5736,197.6708,140.8604,285.6945,238.4047,180.5676,334.2093,130.1637,207.0465,404.1461,78.043,437.5045,347.2146,280.8723,356.1947
8,0.2336,128.0706,133.5792,229.7226,622.489,272.0249,250.6919,421.2887,156.7815,89.4951,197.4661,437.9809,55.1135,425.4256,433.2156,368.9979,421.7276
8,0.2241,366.0101,138.8477,202.5753,537.1606,87.2881,211.8757,431.4336,151.5659,77.7028,322.7408,452.8966,183.6607,288.5639,414.0713,214.5678,278.0303
8,0.2856,366.0101,138.8477,186.5515,273.8383,296.8207,211.8757,59.0844,446.8288,98.4709,118.2485,96.1737,55.2673,437.5045,378.7116,214.5678,497.3066
8,0.225,141.7641,144.1981,214.7251,586.3036,287.4141,537.1084,498.9839,170.6438,89.1722,300.8888,378.2398,199.9246,288.5639,456.298,214.5678,28.9757
8,0.2856,366.0101,452.494,186.5515,537.1606,296.8207,260.6092,431.4336,446.8288,98.4709,118.2485,96.1737,199.9246,437.5045,378.7116,214.5678,497.3066
9,0.2241,366.0101,135.5016,186.5515,287.1684,213.7934,211.8757,59.0844,446.8288,98.4709,118.2485,466.4869,216.6674,437.5045,384.5659,214.5678,497.3066
9,0.224,374.8794,126.7605,174.3617,613.3727,203.8954,350.5176,61.0529,373.1047,507.1428,138.2757,463.5148,93.9531,427.713,337.1667,220.2049,32.9296
9,0.225,368.5982,135.5016,65.8977,622.1172,310.8388,249.462,498.9839,110.8739,82.6834,211.3157,398.119,55.2673,441.4662,378.7116,224.0899,410.1403
9,0.2855,366.0101,138.8477,214.7251,273.8383,296.8207,373.909,59.0844,136.6116,98.4709,118.2485,96.1737,55.2673,469.4573,344.5053,214.5678,28.9757
9,0.2242,366.0101,138.8477,186.5515,234.2915,296.8207,211.8757,498.9839,446.8288,82.6834,211.3157,470.2546,55.2673,288.5639,378.7116,214.5678,420.5801
9,0.2245,366.0101,135.5016,214.7251,586.3036,213.7934,211.8757,59.0844,136.6116,89.1722,222.0945,398.119,363.9202,469.4573,384.5659,214.5678,497.3066
9,0.2247,387.2629,144.5736,197.6708,140.8604,310.8302,373.909,180.5676,334.2093,130.1637,256.0913,404.1461,78.043,437.5045,344.5053,221.5921,480.528
9,0.2242,366.0101,452.494,186.5515,537.1606,296.8207,253.3501,498.9839,110.8739,82.6834,211.3157,470.2546,199.9246,288.5639,378.7116,214.5678,420.5801
9,0.288,387.2629,452.494,300.015,234.2915,310.8388,370.4467,163.1024,110.8739,534.4296,211.3157,92.5815,55.2673,288.5639,355.5038,214.5678,35.927
9,0.2282,387.2629,145.7042,214.7856,140.8604,285.6945,238.4047,498.1178,334.2093,91.7695,207.0465,404.1461,78.043,297.9565,347.2146,280.8723,486.3476
9,0.2941,366.1509,384.7305,148.2388,555.2163,309.527,325.5858,175.6395,449.9414,90.6971,284.9438,90.4387,79.2074,403.5332,311.306,230.9676,30.5365
9,0.2242,387.2629,452.494,300.015,515.6728,317.408,253.3501,498.9839,398.4534,534.4296,277.6512,470.2546,55.2673,437.5045,355.5038,214.5678,35.927
9,0.3023,387.2629,144.5736,186.5515,234.2915,296.8207,193.942,180.5676,354.7675,130.1637,207.0465,96.1737,78.043,437.5045,347.2146,280.8723,31.2948
9,0.2251,374.3703,116.1735,229.5986,681.3667,239.1325,243.1272,622.2486,115.6109,80.8944,239.9681,431.1358,53.1086,472.6164,334.5942,246.4544,30.9574
9,0.2879,368.5982,452.494,300.015,537.1606,213.7934,253.3501,577.7623,149.9641,363.7026,247.3583,96.9263,53.3418,496.3166,384.5659,224.0899,278.0303
9,0.2271,347.6689,513.7666,325.4963,636.27,237.4318,250.446,603.3252,131.1508,371.3774,249.958,437.5208,50.0947,414.1482,473.5548,287.3157,226.6613
9,0.2408,134.2628,295.9109,183.0606,521.7524,85.7783,237.9483,486.2506,162.7467,98.3518,276.2921,307.2521,155.6712,295.3605,458.2959,311.9682,355.5234
9,0.2856,387.2629,170.1412,186.5515,287.1684,296.8207,193.942,59.0844,354.7675,98.4709,118.2485,96.1737,216.6674,437.5045,329.9121,214.5678,497.3066
9,0.3122,406.9334,145.7042,300.015,558.2516,285.1545,253.3501,431.4336,149.9641,91.7695,211.3157,96.9263,199.9246,297.9565,451.8508,334.0109,486.3476
9,0.2856,368.5982,452.494,63.8327,287.1684,213.7934,249.462,366.9452,136.5889,98.4709,118.2485,96.1737,199.9246,437.5045,378.7116,214.5678,29.2983
10,0.224,374.8794,126.7605,174.3617,613.3727,203.8954,350.5176,61.0529,373.1047,507.1428,138.2757,463.5148,93.9531,427.713,337.1667,220.2049,32.9296
10,0.2879,387.2629,170.1412,186.5515,234.2915,310.8388,193.942,59.0844,110.8739,98.4709,118.2485,92.5815,216.6674,437.5045,329.9121,214.5678,35.927
10,0.2271,366.0101,513.7666,186.5515,537.1606,296.8207,253.3501,603.3252,131.1508,371.3774,249.958,437.5208,50.0947,288.5639,473.5548,287.3157,420.5801
10,0.2241,387.2629,138.8477,186.5515,234.2915,296.8207,370.4467,163.1024,110.8739,82.6834,211.3157,470.2546,55.2673,288.5639,355.5038,214.5678,35.927
10,0.2241,366.0101,452.494,300.015,234.2915,296.8207,253.3501,577.7623,446.8288,363.7026,211.3157,470.2546,55.2673,288.5639,384.5659,224.0899,278.0303
10,0.2821,369.9498,141.0289,175.0478,254.6732,316.3663,214.647,62.5352,310.0307,84.3962,203.6839,90.9693,51.8512,280.9227,385.5161,191.8219,373.6424
10,0.2856,366.1509,170.1412,148.2388,555.2163,309.527,325.5858,175.6395,354.7675,90.6971,118.2485,96.1737,216.6674,437.5045,329.9121,214.5678,497.3066
10,0.2245,387.2629,135.5016,197.6708,140.8604,310.8302,211.8757,59.0844,334.2093,130.1637,118.2485,404.1461,216.6674,437.5045,384.5659,214.5678,480.528
10,0.2263,429.0745,128.37,192.5595,566.8662,220.5559,219.5404,477.2288,137.0208,90.5632,245.3379,390.2313,367.038,458.5688,412.9519,245.2435,498.4015
10,0.2261,368.5982,135.5016,65.8977,681.3667,239.1325,249.462,622.2486,115.6109,80.8944,239.9681,398.119,55.2673,441.4662,334.5942,246.4544,410.1403
10,0.294,366.1509,452.494,148.2388,234.2915,310.8388,370.4467,163.1024,449.9414,534.4296,211.3157,90.4387,79.2074,403.5332,355.5038,230.9676,30.5365
10,0.288,387.2629,452.494,300.015,234.2915,310.8388,370.4467,163.1024,110.8739,534.4296,211.3157,92.5815,55.2673,288.5639,355.5038,214.5678,35.927
10,0.3045,336.8834,158.3096,254.6216,221.0244,269.0696,188.8948,170.1706,311.0556,129.961,117.4191,95.8701,88.9237,424.7929,346.1954,290.0664,496.3203
10,0.2282,134.2628,295.9109,183.0606,273.8383,85.7783,373.909,59.0844,162.7467,98.3518,276.2921,307.2521,155.6712,469.4573,344.5053,214.5678,28.9757
10,0.2245,366.0101,135.5016,214.7251,586.3036,213.7934,211.8757,59.0844,136.6116,89.1722,222.0945,398.119,363.9202,469.4573,384.5659,214.5678,497.3066
10,0.2288,372.1124,171.5081,216.4641,133.188,189.0436,399.6381,161.8953,123.0613,125.8023,132.337,318.6074,67.7234,445.1513,312.6117,227.9545,31.7934
10,0.3076,338.5224,448.0947,192.1699,262.0864,231.5748,261.1611,577.0026,127.8383,80.3936,119.5075,81.9057,211.5116,406.308,324.1585,261.1658,31.0258
10,0.2251,374.3703,116.1735,229.5986,681.3667,239.1325,243.1272,180.5676,354.7675,130.1637,207.0465,431.1358,53.1086,472.6164,334.5942,246.4544,31.2948
10,0.2856,387.2629,170.1412,186.5515,140.8604,285.6945,238.4047,59.0844,354.7675,91.7695,118.2485,96.1737,78.043,297.9565,329.9121,214.5678,497.3066
10,0.305,337.06,424.7003,50.9687,564.4568,192.4804,379.0824,189.5977,478.9538,86.117,115.8472,90.5068,191.9402,406.7402,405.7708,276.4816,31.1787
11,0.224,374.8794,126.7605,174.3617,613.3727,203.8954,350.5176,61.0529,373.1047,507.1428,138.2757,463.5148,93.9531,427.713,337.1667,220.2049,32.9296
11,0.2245,387.2629,138.8477,186.5515,140.8604,296.8207,370.4467,163.1024,110.8739,82.6834,118.2485,404.1461,55.2673,437.5045,355.5038,214.5678,35.927
11,0.2261,368.5982,135.5016,65.8977,681.3667,239.1325,249.462,622.2486,115.6109,80.8944,239.9681,398.119,55.2673,441.4662,334.5942,246.4544,410.1403
11,0.2941,338.5224,452.494,192.1699,262.0864,310.8388,261.1611,577.0026,449.9414,534.4296,211.3157,90.4387,79.2074,406.308,355.5038,230.9676,31.0258
11,0.2246,366.0101,135.5016,214.7251,586.3036,213.7934,219.5404,477.2288,136.6116,89.1722,245.3379,398.119,363.9202,458.5688,412.9519,214.5678,497.3066
11,0.2245,366.1509,135.5016,197.6708,555.2163,310.8302,211.8757,59.0844,354.7675,90.6971,118.2485,404.1461,216.6674,437.5045,329.9121,214.5678,480.528
11,0.2261,134.2628,295.9109,175.0478,273.8383,85.7783,214.647,59.0844,310.0307,84.3962,276.2921,307.2521,51.8512,469.4573,344.5053,191.8219,28.9757
11,0.2855,338.5224,170.1412,186.5515,140.8604,231.5748,238.4047,59.0844,354.7675,91.7695,119.5075,96.1737,78.043,297.9565,329.9121,214.5678,31.0258
11,0.2792,415.2111,136.7562,286.7813,265.2048,286.3273,407.5873,48.1968,102.2343,631.0766,204.008,110.8438,48.1365,246.2637,292.815,223.8473,37.934
11,0.225,134.2628,116.1735,183.0606,681.3667,85.7783,243.1272,59.0844,354.7675,98.3518,276.2921,431.1358,53.1086,472.6164,334.5942,246.4544,31.2948
11,0.2291,368.5982,513.7666,186.5515,537.1606,296.8207,249.462,622.2486,131.1508,371.3774,249.958,398.119,55.2673,288.5639,473.5548,287.3157,420.5801
11,0.3045,338.5224,448.0947,192.1699,221.0244,231.5748,188.8948,577.0026,311.0556,80.3936,119.5075,95.8701,88.9237,406.308,346.1954,290.0664,496.3203
11,0.2764,402.1632,156.385,168.9106,249.7326,332.5306,370.018,60.7931,111.4183,119.2334,191.0461,91.8468,248.9459,324.5159,340.2738,177.4607,35.5148
11,0.3045,366.0101,158.3096,254.6216,221.0244,213.7934,188.8948,170.1706,136.6116,89.1722,117.4191,95.8701,363.9202,469.4573,384.5659,290.0664,496.3203
11,0.225,387.8146,133.4474,185.263,628.7682,250.0581,329.6401,151.5819,110.5153,62.8291,278.5086,386.242,64.5067,257.563,347.456,218.7461,373.4713
11,0.2264,383.272,472.0548,300.6486,486.6392,289.7035,326.0312,169.7239,139.4816,545.3977,234.3199,529.1816,47.5684,226.4143,508.0879,333.9711,34.6683
11,0.2863,395.8165,478.0855,53.4109,242.0661,208.5783,320.7319,187.0802,380.1458,82.0444,135.3616,95.2201,82.9741,476.684,387.8747,214.7459,34.0511
11,0.2243,363.8839,172.5035,230.476,140.5491,215.1266,245.4091,176.4719,122.0874,126.9172,250.5146,416.9649,51.0753,326.0181,295.0684,213.2482,357.7297
11,0.2257,343.9,142.1428,276.6292,698.5078,207.1375,236.5359,172.9634,389.3171,122.478,164.6852,383.2815,49.8909,504.7814,301.8989,231.6432,31.6775
11,0.282,369.9498,128.37,175.0478,566.8662,316.3663,214.647,62.5352,310.0307,90.5632,245.3379,90.9693,367.038,458.5688,385.5161,191.8219,498.4015
12,0.224,374.8794,126.7605,174.3617,613.3727,203.8954,350.5176,61.0529,373.1047,507.1428,138.2757,463.5148,93.9531,427.713,337.1667,220.2049,32.9296
12,0.282,369.9498,513.7666,175.0478,566.8662,316.3663,249.462,62.5352,131.1508,371.3774,245.3379,90.9693,367.038,288.5639,385.5161,191.8219,420.5801
12,0.2858,363.8839,478.0855,230.476,140.5491,208.5783,245.4091,187.0802,122.0874,126.9172,250.5146,95.2201,82.9741,476.684,295.0684,213.2482,34.0511
12,0.224,374.8794,126.7605,174.3617,613.3727,203.8954,350.5176,61.0529,373.1047,507.1428,138.2757,463.5148,93.9531,427.713,337.1667,220.2049,32.9296
12,0.2242,387.4996,157.7177,197.4648,186.6709,204.2431,308.3358,61.0307,394.1974,499.6771,191.803,454.8326,96.7332,467.4723,353.1424,196.7225,33.6116
12,0.282,369.9498,128.37,53.4109,242.0661,316.3663,214.647,187.0802,310.0307,82.0444,245.3379,90.9693,367.038,458.5688,387.8747,191.8219,34.0511
12,0.282,369.9498,135.5016,175.0478,586.3036,213.7934,214.647,62.5352,310.0307,90.5632,245.3379,90.9693,363.9202,458.5688,412.9519,191.8219,498.4015
12,0.225,415.2111,116.1735,286.7813,681.3667,85.7783,243.1272,59.0844,102.2343,98.3518,276.2921,431.1358,48.1365,472.6164,292.815,246.4544,37.934
12,0.2813,369.9498,128.37,168.9106,566.8662,316.3663,214.647,60.7931,310.0307,90.5632,191.0461,91.8468,367.038,458.5688,340.2738,191.8219,35.5148
12,0.2243,415.2111,136.7562,183.0606,681.3667,286.3273,243.1272,59.0844,102.2343,631.0766,204.008,431.1358,53.1086,472.6164,292.815,223.8473,31.2948
12,0.2793,415.2111,448.0947,286.7813,265.2048,231.5748,407.5873,577.0026,102.2343,631.0766,119.5075,110.8438,88.9237,406.308,346.1954,223.8473,496.3203
12,0.2319,383.272,472.0548,230.476,140.5491,215.1266,326.0312,169.7239,122.0874,126.9172,234.3199,416.9649,51.0753,226.4143,295.0684,333.9711,357.7297
12,0.2245,387.2629,138.8477,186.5515,140.8604,296.8207,370.4467,163.1024,110.8739,82.6834,118.2485,404.1461,55.2673,437.5045,355.5038,214.5678,35.927
12,0.2291,368.5982,513.7666,186.5515,140.8604,296.8207,370.4467,622.2486,110.8739,371.3774,249.958,398.119,55.2673,288.5639,355.5038,287.3157,35.927
12,0.2258,343.9,142.1428,230.476,698.5078,207.1375,245.4091,176.4719,122.0874,126.9172,250.5146,383.2815,49.8909,326.0181,295.0684,231.6432,357.7297
12,0.2256,369.9498,128.37,175.0478,486.6392,289.7035,326.0312,62.5352,139.4816,90.5632,245.3379,529.1816,367.038,458.5688,385.5161,191.8219,34.6683
12,0.3053,326.0572,161.3679,176.9901,579.4745,296.8999,220.468,59.6564,139.0809,351.6605,115.7268,103.1131,67.1768,272.764,344.7929,316.7449,36.5323
12,0.2921,405.391,178.2399,213.6046,145.5008,341.8731,262.7115,66.343,280.6178,132.7224,237.8233,89.7683,313.161,312.2791,242.6983,222.206,503.7802
12,0.2796,322.349,401.9844,161.223,281.5589,286.6576,225.1217,414.5747,465.0855,583.0731,240.9865,95.9955,411.047,419.8116,345.9136,194.6961,32.4019
12,0.2251,134.2628,452.494,183.0606,681.3667,310.8388,261.1611,577.0026,354.7675,98.3518,276.2921,431.1358,53.1086,406.308,334.5942,246.4544,31.0258
13,0.224,374.8794,126.7605,174.3617,613.3727,203.8954,350.5176,61.0529,373.1047,507.1428,138.2757,463.5148,93.9531,427.713,337.1667,220.2049,32.9296
13,0.2319,368.5982,472.0548,230.476,140.5491,215.1266,326.0312,622.2486,110.8739,371.3774,249.958,416.9649,55.2673,226.4143,295.0684,333.9711,357.7297
13,0.2807,387.4996,157.7177,230.476,186.6709,208.5783,308.3358,187.0802,122.0874,126.9172,191.803,95.2201,96.7332,476.684,295.0684,196.7225,34.0511
13,0.2813,369.9498,128.37,168.9106,566.8662,316.3663,326.0312,62.5352,310.0307,90.5632,245.3379,91.8468,367.038,458.5688,385.5161,191.8219,35.5148
13,0.2785,322.349,128.37,161.223,486.6392,289.7035,225.1217,62.5352,139.4816,90.5632,240.9865,95.9955,367.038,419.8116,345.9136,191.8219,32.4019
13,0.2291,374.8794,126.7605,174.3617,140.5491,215.1266,326.0312,61.0529,122.0874,126.9172,234.3199,463.5148,51.0753,427.713,295.0684,333.9711,357.7297
13,0.229,368.5982,513.7666,186.5515,186.6709,204.2431,370.4467,61.0307,110.8739,499.6771,249.958,398.119,96.7332,467.4723,355.5038,287.3157,33.6116
13,0.2242,374.8794,136.7562,183.0606,613.3727,286.3273,350.5176,61.0529,102.2343,631.0766,138.2757,431.1358,93.9531,427.713,292.815,220.2049,31.2948
13,0.2319,368.5982,472.0548,186.5515,140.8604,296.8207,326.0312,622.2486,110.8739,126.9172,234.3199,416.9649,55.2673,288.5639,355.5038,333.9711,35.927
13,0.2242,415.2111,116.1735,286.7813,140.8604,85.7783,370.4467,163.1024,110.8739,82.6834,276.2921,431.1358,55.2673,437.5045,292.815,214.5678,37.934
13,0.2861,343.9,161.3679,176.9901,579.4745,296.8999,245.4091,176.4719,139.0809,126.9172,115.7268,103.1131,49.8909,272.764,344.7929,231.6432,357.7297
13,0.2796,322.349,401.9844,161.223,281.5589,286.6576,225.1217,414.5747,465.0855,583.0731,240.9865,95.9955,411.047,419.8116,345.9136,194.6961,32.4019
13,0.2242,420.9063,146.1942,181.8284,146.8468,204.8684,315.0385,65.6171,144.2778,125.9847,237.9712,402.7082,50.9187,223.2884,315.6187,199.8104,401.2602
13,0.3085,302.7028,117.6108,283.4947,609.427,89.3076,270.7417,63.5621,358.7236,87.6511,278.16,91.0879,392.4842,531.3144,364.5907,295.4251,37.4062
13,0.2243,387.2629,138.8477,230.476,140.8604,215.1266,326.0312,169.7239,122.0874,82.6834,234.3199,416.9649,55.2673,437.5045,295.0684,214.5678,357.7297
13,0.2253,377.9006,142.6133,210.5967,541.414,292.1297,391.7329,57.3682,114.4523,615.895,193.71,394.4129,59.3276,411.0838,341.4719,230.6063,37.4385
13,0.2257,138.1083,520.3174,194.6191,706.415,250.6756,226.2192,551.1012,335.1538,360.156,234.6431,425.3128,47.1836,235.6273,393.5084,154.1304,30.3449
13,0.2243,415.2111,116.1735,286.7813,681.3667,85.7783,243.1272,66.343,102.2343,98.3518,276.2921,431.1358,313.161,312.2791,292.815,222.206,503.7802
13,0.2255,326.0572,161.3679,175.0478,579.4745,296.8999,220.468,59.6564,139.0809,351.6605,245.3379,529.1816,67.1768,458.5688,385.5161,316.7449,34.6683
13,0.2241,374.8794,448.0947,174.3617,265.2048,231.5748,407.5873,577.0026,102.2343,507.1428,138.2757,463.5148,93.9531,427.713,346.1954,220.2049,32.9296
14,0.224,374.8794,126.7605,174.3617,613.3727,203.8954,350.5176,61.0529,373.1047,507.1428,138.2757,463.5148,93.9531,427.713,337.1667,220.2049,32.9296
14,0.2257,138.1083,520.3174,194.6191,681.3667,250.6756,226.2192,551.1012,335.1538,98.3518,234.6431,425.3128,313.161,312.2791,393.5084,154.1304,30.3449
14,0.2255,326.0572,161.3679,175.0478,579.4745,296.8999,220.468,59.6564,139.0809,351.6605,245.3379,529.1816,67.1768,458.5688,385.5161,316.7449,34.6683
14,0.2241,322.349,401.9844,161.223,281.5589,296.8207,326.0312,622.2486,465.0855,126.9172,240.9865,416.9649,411.047,288.5639,355.5038,194.6961,35.927
14,0.2813,369.9498,128.37,168.9106,566.8662,316.3663,326.0312,62.5352,310.0307,90.5632,245.3379,91.8468,367.038,458.5688,385.5161,191.8219,35.5148
14,0.2241,374.8794,116.1735,183.0606,613.3727,286.3273,350.5176,61.0529,102.2343,631.0766,138.2757,431.1358,55.2673,427.713,292.815,214.5678,31.2948
14,0.2241,368.5982,513.7666,161.223,281.5589,204.2431,225.1217,61.0307,110.8739,583.0731,249.958,398.119,411.047,419.8116,345.9136,194.6961,33.6116
14,0.2334,368.5982,472.0548,186.5515,186.6709,215.1266,326.0312,61.0307,110.8739,499.6771,249.958,398.119,96.7332,226.4143,355.5038,333.9711,357.7297
14,0.2861,368.5982,161.3679,230.476,579.4745,296.8999,326.0312,622.2486,139.0809,371.3774,115.7268,103.1131,49.8909,272.764,344.7929,231.6432,357.7297
14,0.2243,391.729,477.5466,179.6134,274.1603,246.8359,469.0762,600.6392,97.7909,95.5634,139.2211,453.5132,83.0841,441.6455,316.6659,196.581,414.556
14,0.2878,374.8794,157.7177,183.0606,186.6709,208.5783,308.3358,187.0802,122.0874,126.9172,138.2757,95.2201,96.7332,427.713,295.0684,220.2049,31.2948
14,0.2244,377.9006,116.1735,286.7813,681.3667,85.7783,243.1272,66.343,102.2343,98.3518,276.2921,431.1358,313.161,411.0838,341.4719,230.6063,37.4385
14,0.2651,138.1083,401.9844,194.6191,706.415,286.6576,225.1217,551.1012,335.1538,360.156,234.6431,95.9955,411.047,419.8116,393.5084,154.1304,30.3449
14,0.2241,415.2111,116.1735,181.8284,140.8604,204.8684,315.0385,65.6171,110.8739,82.6834,276.2921,431.1358,50.9187,223.2884,315.6187,199.8104,401.2602
14,0.2332,397.3307,455.8165,152.4136,138.455,234.5449,411.9747,542.8426,97.2442,471.5017,273.8653,432.6395,48.6066,292.6917,322.4776,361.3689,34.4818
14,0.228,368.5982,513.7666,186.5515,140.8604,296.8207,326.0312,622.2486,110.8739,126.9172,249.958,416.9649,96.7332,467.4723,355.5038,287.3157,33.6116
14,0.2795,322.349,126.7605,161.223,613.3727,203.8954,350.5176,61.0529,465.0855,507.1428,138.2757,95.9955,93.9531,427.713,337.1667,194.6961,32.4019
14,0.2241,374.8794,126.7605,174.3617,140.5491,231.5748,407.5873,61.0529,122.0874,507.1428,138.2757,463.5148,93.9531,427.713,346.1954,220.2049,357.7297
14,0.224,374.8794,126.7605,174.3617,265.2048,231.5748,350.5176,61.0529,373.1047,507.1428,138.2757,463.5148,93.9531,427.713,337.1667,220.2049,32.9296
14,0.2242,393.4505,128.7555,160.7818,119.4992,217.4703,375.2161,59.0993,94.8211,491.9971,260.5434,458.8871,101.9165,450.792,354.0192,235.2526,38.844
15,0.224,374.8794,126.7605,174.3617,613.3727,203.8954,350.5176,61.0529,373.1047,507.1428,138.2757,463.5148,93.9531,427.713,337.1667,220.2049,32.9296
15,0.2241,368.5982,472.0548,174.3617,186.6709,215.1266,326.0312,61.0529,110.8739,507.1428,249.958,463.5148,93.9531,427.713,346.1954,220.2049,357.7297
